DeezerId,Title,Artist,Source
"1764283667","I Ain't Worried","OneRepublic","thematic-autokeep (1 editorial lists)"
"4286051","Walking On A Dream","Empire Of The Sun","thematic-autokeep (1 editorial lists)"
"3278008371","undressed","sombr","thematic-autokeep (1 editorial lists)"
"921027292","The Adults Are Talking","The Strokes","thematic-autokeep (1 editorial lists)"
"625643","Don't Stop Believin'","Journey","thematic-autokeep (1 editorial lists)"
"2387373015","Paint The Town Red","Doja Cat","thematic-autokeep (1 editorial lists)"
"2525537871","Houdini","Dua Lipa","thematic-autokeep (1 editorial lists)"
"10240179","The Look","Metronomy","thematic-autokeep (1 editorial lists)"
"1841999507","DESPECHÁ","ROSALÍA","thematic-autokeep (1 editorial lists)"
"664507","Like a Prayer","Madonna","thematic-autokeep (1 editorial lists)"
"2312663495","Lose Control","Teddy Swims","thematic-autokeep (1 editorial lists)"
"90326361","Shut Up and Dance","WALK THE MOON","thematic-autokeep (1 editorial lists)"
"63480987","Dreams (2004 Remaster)","Fleetwood Mac","thematic-autokeep (1 editorial lists)"
"2676462772","Belong Together","Mark Ambor","thematic-autokeep (1 editorial lists)"
"3637839292","Ailleurs","Orelsan","thematic-autokeep (1 editorial lists)"
"536485","Kids","MGMT","thematic-autokeep (1 editorial lists)"
"67354825","Riptide","Vance Joy","thematic-autokeep (1 editorial lists)"
"1151147","Say It Right","Nelly Furtado","thematic-autokeep (1 editorial lists)"
"15531170","Sex on Fire","Kings Of Leon","thematic-autokeep (1 editorial lists)"
"4181750","Murder On The Dancefloor","Sophie Ellis-Bextor","thematic-autokeep (1 editorial lists)"
"3344642921","Blessings","Calvin Harris","thematic-autokeep (1 editorial lists)"
"3892792631","Free Your Mind","Prospa","thematic-autokeep (1 editorial lists)"
"371593461","Feel It Still","Portugal. The Man","thematic-autokeep (1 editorial lists)"
"7674865","How to Save a Life","The Fray","thematic-autokeep (1 editorial lists)"
"705022722","One Day / Reckoning Song (Wankelmut Remix) (Radio Edit)","Asaf Avidan","thematic-autokeep (1 editorial lists)"
"3336180251","Gnarly","KATSEYE","thematic-autokeep (1 editorial lists)"
"3763687462","iloveitiloveitiloveit","Bella Kay","thematic-autokeep (1 editorial lists)"
"4125592","Start Me Up (Remastered 2009)","The Rolling Stones","thematic-autokeep (1 editorial lists)"
"3988249831","Bring Your Love","Madonna","thematic-autokeep (1 editorial lists)"
"92720048","You Shook Me All Night Long","AC/DC","thematic-autokeep (1 editorial lists)"
"595074062","Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson","thematic-autokeep (1 editorial lists)"
"3152622","Golden Brown","The Stranglers","thematic-autokeep (1 editorial lists)"
"97094250","Don't Worry (with Ray Dalton) (Radio Edit)","Madcon","thematic-autokeep (1 editorial lists)"
"3326208711","Headphones On","Addison Rae","thematic-autokeep (1 editorial lists)"
"29093801","Home","Edward Sharpe & The Magnetic Zeros","thematic-autokeep (1 editorial lists)"
"1559717","Free Bird","Lynyrd Skynyrd","thematic-autokeep (1 editorial lists)"
"97098410","Jump (2015 Remaster)","Van Halen","thematic-autokeep (1 editorial lists)"
"1842063487","CUFF IT","Beyoncé","thematic-autokeep (1 editorial lists)"
"725929","By the Way","Red Hot Chili Peppers","thematic-autokeep (1 editorial lists)"
"134116940","Kiss Me","Sixpence None The Richer","thematic-autokeep (1 editorial lists)"
"104936008","Way down We Go","Kaleo","thematic-autokeep (1 editorial lists)"
"3069116671","The Days (NOTION Remix)","CHRYSTAL","thematic-autokeep (1 editorial lists)"
"100052800","Sugar","Maroon 5","thematic-autokeep (1 editorial lists)"
"3232025631","NOKIA","Drake","thematic-autokeep (1 editorial lists)"
"2544628","Island In The Sun","Weezer","thematic-autokeep (1 editorial lists)"
"2271563","Fast Car","Tracy Chapman","thematic-autokeep (1 editorial lists)"
"4014420831","Systaime","Christophe Willem","thematic-autokeep (1 editorial lists)"
"3151232","It Ain't Over 'Til It's Over","Lenny Kravitz","thematic-autokeep (1 editorial lists)"
"3142379","The Best","Tina Turner","thematic-autokeep (1 editorial lists)"
"664178","Kiss","Prince","thematic-autokeep (1 editorial lists)"
"2414222995","Gimme Love (Reasonable Woman Version)","Sia","thematic-autokeep (1 editorial lists)"
"3841227291","Rich","Bea","thematic-autokeep (1 editorial lists)"
"983832","A Thousand Miles","Vanessa Carlton","thematic-autokeep (1 editorial lists)"
"447942232","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental","thematic-autokeep (1 editorial lists)"
"63480990","Go Your Own Way (2004 Remaster)","Fleetwood Mac","thematic-autokeep (1 editorial lists)"
"602137932","Nothing's Gonna Stop Us Now","Starship","thematic-autokeep (1 editorial lists)"
"3923487151","Moi","Yoa","thematic-autokeep (1 editorial lists)"
"2427437035","Strangers","Kenya Grace","thematic-autokeep (1 editorial lists)"
"14880812","Reptilia","The Strokes","thematic-autokeep (1 editorial lists)"
"3616544","Long Train Runnin'","The Doobie Brothers","thematic-autokeep (1 editorial lists)"
"1879746947","Hold Me Closer","Elton John","thematic-autokeep (1 editorial lists)"
"115180790","In The Air Tonight (2015 Remastered)","Phil Collins","thematic-autokeep (1 editorial lists)"
"9956063","Sympathy For The Devil","The Rolling Stones","thematic-autokeep (1 editorial lists)"
"109176400","Come","Jain","thematic-autokeep (1 editorial lists)"
"2424631215","Children of the Sky (a Starfield song)","Imagine Dragons","thematic-autokeep (1 editorial lists)"
"2924841","Use Somebody","Kings Of Leon","thematic-autokeep (1 editorial lists)"
"1391362322","Wicked Game","Chris Isaak","thematic-autokeep (1 editorial lists)"
"2550736","Da Ya Think I'm Sexy?","Rod Stewart","thematic-autokeep (1 editorial lists)"
"4006895","Carry on Wayward Son","Kansas","thematic-autokeep (1 editorial lists)"
"3613215","Owner of a Lonely Heart","Yes","thematic-autokeep (1 editorial lists)"
"3981083411","Chanson triste (feat. a6el)","Lujipeka","thematic-autokeep (1 editorial lists)"
"97081744","Walk On the Wild Side","Lou Reed","thematic-autokeep (1 editorial lists)"
"378113071","Where'd All the Time Go?","Dr. Dog","thematic-autokeep (1 editorial lists)"
"3918156161","Rien à fêter","Camille Yembe","thematic-autokeep (1 editorial lists)"
"550518","Black Betty","Ram Jam","thematic-autokeep (1 editorial lists)"
"350055571","Canopée","Polo & Pan","thematic-autokeep (1 editorial lists)"
"536481","Time to Pretend","MGMT","thematic-autokeep (1 editorial lists)"
"706051","Blue Monday '88","New Order","thematic-autokeep (1 editorial lists)"
"2226982417","Wish You The Best","Lewis Capaldi","thematic-autokeep (1 editorial lists)"
"116348614","Day Tripper (Remastered 2015)","The Beatles","thematic-autokeep (1 editorial lists)"
"16501727","Some Nights","Fun.","thematic-autokeep (1 editorial lists)"
"828216172","Texas Sun","Khruangbin","thematic-autokeep (1 editorial lists)"
"564326642","3 Nights","Dominic Fike","thematic-autokeep (1 editorial lists)"
"3257507","It's My Life (1997 Remaster)","Talk Talk","thematic-autokeep (1 editorial lists)"
"2194033397","Fast Car","Luke Combs","thematic-autokeep (1 editorial lists)"
"7923756","Valerie (feat. Amy Winehouse) (Version Revisited)","Mark Ronson","thematic-autokeep (1 editorial lists)"
"3896778251","Hanging Out To Dry","Florence Road","thematic-autokeep (1 editorial lists)"
"757235122","Ophelia","The Lumineers","thematic-autokeep (1 editorial lists)"
"14458095","Beast Of Burden (Remastered 1994)","The Rolling Stones","thematic-autokeep (1 editorial lists)"
"2606173","Mercy","Duffy","thematic-autokeep (1 editorial lists)"
"88003853","Black Dog (Remaster)","Led Zeppelin","thematic-autokeep (1 editorial lists)"
"2303729","Love Is A Long Road","Tom Petty","thematic-autokeep (1 editorial lists)"
"3109247","I'm Gonna Be (500 Miles)","The Proclaimers","thematic-autokeep (1 editorial lists)"
"674958","Black Velvet","Alannah Myles","thematic-autokeep (1 editorial lists)"
"883640","Bad Moon Rising (Remastered 1985)","Creedence Clearwater Revival","thematic-autokeep (1 editorial lists)"
"670804","Roadhouse Blues","The Doors","thematic-autokeep (1 editorial lists)"
"605635722","New Soul","Yael Naim","thematic-autokeep (1 editorial lists)"
"692002972","Only Human","Jonas Brothers","thematic-autokeep (1 editorial lists)"
"536484","Electric Feel","MGMT","thematic-autokeep (1 editorial lists)"
"412184692","Need Your Love","Curtis Harding","thematic-autokeep (1 editorial lists)"
"1092293262","Seven Nation Army","The White Stripes","thematic-autokeep (1 editorial lists)"
"3586842","For What It's Worth","Buffalo Springfield","thematic-autokeep (1 editorial lists)"
"3164587","Got My Mind Set on You","George Harrison","thematic-autokeep (1 editorial lists)"
"341017571","Little Lies (2017 Remaster)","Fleetwood Mac","thematic-autokeep (1 editorial lists)"
"60840053","Highway Star (Remastered 2012)","Deep Purple","thematic-autokeep (1 editorial lists)"
"845209962","In My Bones","Ray Dalton","thematic-autokeep (1 editorial lists)"
"2622232942","Home","Good Neighbours","thematic-autokeep (1 editorial lists)"
"3120266","What's Love Got to Do with It","Tina Turner","thematic-autokeep (1 editorial lists)"
"109843292","Hand in My Pocket (2015 Remaster)","Alanis Morissette","thematic-autokeep (1 editorial lists)"
"4679126","Money For Nothing (Edit)","Dire Straits","thematic-autokeep (1 editorial lists)"
"866829","Life","Des'ree","thematic-autokeep (1 editorial lists)"
"3977905","The Boys Of Summer","Don Henley","thematic-autokeep (1 editorial lists)"
"3907803","Interstate Love Song","Stone Temple Pilots","thematic-autokeep (1 editorial lists)"
"60765509","Elephant","Tame Impala","thematic-autokeep (1 editorial lists)"
"7275156","Make It Wit Chu","Queens Of The Stone Age","thematic-autokeep (1 editorial lists)"
"107541550","Djon maya maï (feat. Victor Démé)","Synapson","thematic-autokeep (1 editorial lists)"
"3965367581","Little More Time","Niall Horan","thematic-autokeep (1 editorial lists)"
"2331349925","Mama's Boy","Dominic Fike","thematic-autokeep (1 editorial lists)"
"728760222","Hell N Back","Bakar","thematic-autokeep (1 editorial lists)"
"3579685931","Opalite","Taylor Swift","thematic-autokeep (1 editorial lists)"
"63480989","Don't Stop (2004 Remaster)","Fleetwood Mac","thematic-autokeep (1 editorial lists)"
"71279687","Always Forever","Cults","thematic-autokeep (1 editorial lists)"
"1714545037","About Damn Time","Lizzo","thematic-autokeep (1 editorial lists)"
"142844852","Slide (feat. Frank Ocean & Migos)","Calvin Harris","thematic-autokeep (1 editorial lists)"
"3346153791","Dior (feat. Chrystal)","MK","thematic-autokeep (1 editorial lists)"
"866837","You Gotta Be","Des'ree","thematic-autokeep (1 editorial lists)"
"3995207351","In The Stars","The Rolling Stones","thematic-autokeep (1 editorial lists)"
"732851","Lonely People","America","thematic-autokeep (1 editorial lists)"
"15615738","Times Like These","Foo Fighters","thematic-autokeep (1 editorial lists)"
"2814886","Waiting for a Girl like You","Foreigner","thematic-autokeep (1 editorial lists)"
"4034974291","Brutalist","Kim Petras","thematic-autokeep (1 editorial lists)"
"1559253732","Stumblin' In","Chris Norman","thematic-autokeep (1 editorial lists)"
