DeezerId,Title,Artist,Source
"124603270","One Dance","Drake","thematic-autokeep (4 editorial lists)"
"92734438","Uptown Funk (feat. Bruno Mars)","Mark Ronson","thematic-autokeep (4 editorial lists)"
"17826508","Call Me Maybe","Carly Rae Jepsen","thematic-autokeep (4 editorial lists)"
"655095912","bad guy","Billie Eilish","thematic-autokeep (4 editorial lists)"
"112662366","Sorry","Justin Bieber","thematic-autokeep (4 editorial lists)"
"698905582","Señorita","Shawn Mendes","thematic-autokeep (4 editorial lists)"
"793163542","Don't Start Now","Dua Lipa","thematic-autokeep (4 editorial lists)"
"124550860","I Took A Pill In Ibiza (Seeb Remix)","Mike Posner","thematic-autokeep (4 editorial lists)"
"61424044","Can't Hold Us (feat. Ray Dalton)","Macklemore","thematic-autokeep (3 editorial lists)"
"144389048","Lush Life","Zara Larsson","thematic-autokeep (3 editorial lists)"
"139470659","Shape of You","Ed Sheeran","thematic-autokeep (3 editorial lists)"
"582143242","Someone You Loved","Lewis Capaldi","thematic-autokeep (3 editorial lists)"
"62847142","Titanium (feat. Sia)","David Guetta","thematic-autokeep (3 editorial lists)"
"129632340","Let Me Love You","DJ Snake","thematic-autokeep (3 editorial lists)"
"113876568","Lean On","Major Lazer","thematic-autokeep (3 editorial lists)"
"14993990","Somebody That I Used To Know","Gotye","thematic-autokeep (3 editorial lists)"
"14948701","Danza Kuduro","Don Omar","thematic-autokeep (3 editorial lists)"
"482990352","One Kiss","Calvin Harris","thematic-autokeep (3 editorial lists)"
"70266756","Wake Me Up","Avicii","thematic-autokeep (3 editorial lists)"
"136336116","That's What I Like","Bruno Mars","thematic-autokeep (3 editorial lists)"
"351594981","Treat You Better","Shawn Mendes","thematic-autokeep (3 editorial lists)"
"737967292","Cruel Summer","Taylor Swift","thematic-autokeep (3 editorial lists)"
"382428781","Unforgettable (feat. Swae Lee)","French Montana","thematic-autokeep (3 editorial lists)"
"539562302","Sweet but Psycho","Ava Max","thematic-autokeep (3 editorial lists)"
"112662368","Love Yourself","Justin Bieber","thematic-autokeep (3 editorial lists)"
"119302924","Don't Let Me Down","The Chainsmokers","thematic-autokeep (3 editorial lists)"
"78129603","A Sky Full of Stars","Coldplay","thematic-autokeep (3 editorial lists)"
"516351532","High Hopes","Panic! At The Disco","thematic-autokeep (3 editorial lists)"
